Timestamp,11,12,13,14,21,22,23,24,25,26,27,28,29,210,211,212,213,214,215,31,32,33,34,35,36,37,38,39,310,311,312,41,42,43,44,45,46
2025/06/29 9:57:01 PM GMT+6,20-30,Male,Student,Single,3,3,3,4,4,3,1,1,1,5-7 times,Yes,Yes,Yes,No,1-3 Hours,3,3,4,3,3,2,No,No,No,Yes,No,No,No,Yes,Facebook;YouTube,5-7 Hours,2,3
2025/06/29 10:25:46 PM GMT+6,20-30,Female,Student,Single,5,4,5,5,5,5,5,1,1,0 time,Yes,Yes,Yes,No,7-9 Hours,1,4,1,5,4,3,No,Yes,No,No,No,No,Yes,Yes,Facebook;YouTube,5-7 Hours,4,5
2025/06/30 12:33:01 AM GMT+6,20-30,Female,Student,Single,4,3,3,5,4,4,3,1,2,8-10 times,Yes,Yes,Yes,No,4-6 Hours,4,5,4,4,3,4,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Facebook;Instagram;YouTube;LinkedIn,5-7 Hours,1,3
2025/06/30 8:08:47 AM GMT+6,20-30,Female,Student,Single,4,3,3,2,3,4,3,3,3,More than 10 times,Yes,Yes,Yes,Yes,4-6 Hours,4,3,3,3,4,4,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Facebook,5-7 Hours,3,3
2025/06/30 4:18:38 PM GMT+6,20-30,Male,Student,Single,5,4,4,4,5,5,5,1,4,More than 10 times,Yes,Yes,Yes,Yes,4-6 Hours,4,2,4,4,4,3,Yes,Yes,No,Yes,No,No,Yes,Yes,Facebook;Instagram,7-9 Hours,5,5
2025/06/30 7:17:59 PM GMT+6,20-30,Female,Student,Single,3,1,1,2,1,2,2,1,1,5-7 times,Yes,Yes,No,No,4-6 Hours,2,2,2,2,2,2,No,No,Yes,No,No,No,No,Yes,Facebook,5-7 Hours,2,2
2025/06/30 7:31:35 PM GMT+6,20-30,Female,Student,In Relationship,4,3,2,5,5,5,3,1,3,More than 10 times,Yes,Yes,Yes,Yes,1-3 Hours,3,3,3,5,5,3,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Facebook;YouTube;LinkedIn,3-5 Hours,1,3
2025/07/01 1:25:50 AM GMT+6,20-30,Male,Student,Single,3,3,1,2,5,4,4,1,1,More than 10 times,Yes,No,No,No,1-3 Hours,3,2,1,3,5,1,No,No,Yes,No,No,No,No,Yes,Facebook,5-7 Hours,1,2
2025/07/01 6:41:50 AM GMT+6,20-30,Male,Student,Complicated,4,2,3,3,5,5,3,3,1,8-10 times,Yes,Yes,Yes,No,4-6 Hours,5,3,5,4,5,2,Yes,Yes,No,Yes,No,No,No,Yes,Facebook;YouTube,3-5 Hours,2,4
2025/07/01 7:35:43 AM GMT+6,40-60,Male,Employed,Married,5,4,2,1,5,2,4,1,1,1-4 times,Yes,Yes,Yes,No,4-6 Hours,2,1,1,2,2,1,No,Yes,Yes,No,No,No,Yes,,Facebook,5-7 Hours,2,2
2025/07/01 10:51:07 AM GMT+6,20-30,Female,Student,Single,3,3,1,4,2,5,2,1,1,8-10 times,Yes,Yes,No,No,1-3 Hours,2,1,1,4,1,1,No,Yes,Yes,No,No,No,No,Yes,Facebook;Instagram,5-7 Hours,1,2
2025/07/01 10:52:29 AM GMT+6,20-30,Male,Student,Single,4,3,3,4,3,1,2,1,1,More than 10 times,Yes,Yes,Yes,No,7-9 Hours,1,1,1,1,1,1,No,Yes,Yes,No,No,No,Yes,Yes,Facebook,3-5 Hours,4,3
2025/07/01 10:53:46 AM GMT+6,20-30,Male,Student,Complicated,5,4,4,4,5,4,4,1,4,More than 10 times,Yes,Yes,Yes,Yes,7-9 Hours,2,2,3,3,4,4,Yes,Yes,No,Yes,No,No,Yes,Yes,Facebook;YouTube,5-7 Hours,3,2
2025/07/01 10:55:31 AM GMT+6,20-30,Male,Student,Single,2,1,2,1,2,2,1,1,1,5-7 times,No,Yes,Yes,No,1-3 Hours,2,1,3,2,1,1,No,Yes,Yes,No,No,No,No,Yes,Facebook,5-7 Hours,1,1
2025/07/01 11:37:56 AM GMT+6,20-30,Female,Student,Single,5,2,2,3,5,4,3,2,5,1-4 times,Yes,Yes,Yes,Yes,1-3 Hours,5,5,5,3,4,2,Yes,No,No,Yes,No,No,Yes,Yes,Facebook;Instagram,5-7 Hours,4,5
2025/07/01 11:53:47 AM GMT+6,20-30,Male,Student,Single,4,4,3,3,4,3,4,2,1,5-7 times,Yes,Yes,Yes,No,4-6 Hours,3,3,3,3,4,2,Yes,Yes,No,Yes,No,No,Yes,Yes,Facebook;YouTube;LinkedIn,5-7 Hours,3,4
2025/07/01 11:54:00 AM GMT+6,20-30,Male,Student,Single,5,3,2,3,1,4,2,1,1,More than 10 times,Yes,Yes,Yes,No,4-6 Hours,5,5,5,4,5,5,Yes,Yes,No,Yes,Yes,No,No,Yes,Facebook;Instagram;YouTube;Discord ,3-5 Hours,1,3
2025/07/01 11:54:19 AM GMT+6,20-30,Male,Student,Single,3,2,2,2,2,3,2,2,2,5-7 times,Yes,Yes,Yes,Yes,1-3 Hours,3,3,3,3,3,3,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Facebook;YouTube;LinkedIn,5-7 Hours,1,3
2025/07/01 11:54:57 AM GMT+6,20-30,Male,Student,Single,4,3,2,3,4,3,4,2,2,8-10 times,Yes,Yes,Yes,Yes,1-3 Hours,2,3,2,4,2,3,Yes,No,No,Yes,No,No,Yes,Yes,Facebook;Instagram;YouTube;LinkedIn,5-7 Hours,2,3
2025/07/01 11:55:04 AM GMT+6,20-30,Male,Student,Single,2,1,1,1,1,1,1,1,1,1-4 times,Yes,Yes,No,No,0 Hours,2,2,2,1,1,1,No,Yes,Yes,Yes,No,No,No,No,YouTube,3-5 Hours,1,1
2025/07/01 11:56:46 AM GMT+6,20-30,Male,Student,Single,3,2,1,2,3,3,2,1,2,More than 10 times,Yes,Yes,Yes,Yes,1-3 Hours,2,2,2,2,1,1,No,Yes,Yes,No,No,Yes,Yes,Yes,Facebook;Instagram;YouTube,5-7 Hours,1,4
2025/07/01 11:57:07 AM GMT+6,20-30,Male,Student,Complicated,5,2,4,1,5,5,4,1,3,More than 10 times,Yes,Yes,Yes,Yes,More than  Hours,5,5,5,5,5,5,Yes,No,No,Yes,Yes,No,No,Yes,Facebook,3-5 Hours,2,1
2025/07/01 11:57:12 AM GMT+6,20-30,Female,Student,Single,5,4,4,5,3,4,4,2,2,8-10 times,Yes,Yes,Yes,No,1-3 Hours,4,4,4,4,5,3,Yes,No,No,Yes,No,No,Yes,Yes,Facebook;YouTube,5-7 Hours,2,2
2025/07/01 11:57:28 AM GMT+6,20-30,Male,Student,Single,3,2,3,2,5,4,3,3,1,1-4 times,Yes,Yes,Yes,Yes,4-6 Hours,3,2,2,3,2,2,No,Yes,Yes,Yes,No,No,Yes,Yes,Facebook;YouTube,7-9 Hours,1,3
2025/07/01 11:57:38 AM GMT+6,20-30,Male,Student,Single,5,4,3,2,3,3,4,2,1,5-7 times,Yes,Yes,Yes,Yes,1-3 Hours,3,3,2,2,3,4,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Facebook;YouTube,5-7 Hours,3,2
2025/07/01 11:59:24 AM GMT+6,20-30,Male,Student,Single,4,3,2,2,3,5,5,1,1,More than 10 times,Yes,Yes,Yes,No,More than  Hours,1,1,1,1,3,1,No,Yes,Yes,No,No,No,No,Yes,Facebook;YouTube,5-7 Hours,1,2
2025/07/01 12:01:04 PM GMT+6,20-30,Male,Student,Single,5,3,3,2,3,5,3,1,2,8-10 times,Yes,Yes,Yes,No,1-3 Hours,2,3,2,5,4,2,No,Yes,No,No,No,No,No,Yes,Facebook;YouTube,3-5 Hours,2,3
2025/07/01 12:08:57 PM GMT+6,20-30,Male,Student,Single,2,1,1,1,1,1,1,1,1,5-7 times,No,Yes,Yes,No,0-1 Hours,2,2,2,2,2,1,No,No,Yes,Yes,No,No,No,Yes,YouTube;LinkedIn;Chrome ,5-7 Hours,1,2
2025/07/01 12:21:35 PM GMT+6,20-30,Male,Student,Single,2,1,1,2,2,2,1,1,1,5-7 times,No,Yes,Yes,No,1-3 Hours,1,2,1,2,2,1,No,No,No,No,No,No,No,No,YouTube;LinkedIn;Chrome ,5-7 Hours,1,2
2025/07/01 12:26:20 PM GMT+6,20-30,Male,Student,Single,3,3,3,3,3,3,3,3,2,5-7 times,No,Yes,Yes,Yes,1-3 Hours,3,3,3,3,3,3,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Facebook,5-7 Hours,4,4
2025/07/01 12:43:31 PM GMT+6,20-30,Male,Student,Single,4,4,3,4,4,5,5,1,1,More than 10 times,Yes,Yes,Yes,Yes,1-3 Hours,3,3,4,3,4,2,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Facebook;Instagram;YouTube;LinkedIn,5-7 Hours,3,3
2025/07/01 2:36:35 PM GMT+6,20-30,Female,Student,Single,3,3,4,2,4,4,3,2,2,5-7 times,Yes,Yes,Yes,Yes,4-6 Hours,3,3,3,3,3,3,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Facebook;YouTube,5-7 Hours,2,3
2025/07/01 6:01:47 PM GMT+6,20-30,Male,Student,Single,3,2,2,3,5,3,3,1,3,8-10 times,Yes,Yes,Yes,Yes,4-6 Hours,3,4,3,3,2,3,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Facebook;Instagram;YouTube,7-9 Hours,1,3
2025/07/01 6:04:45 PM GMT+6,20-30,Male,Student,Single,3,2,2,3,4,5,4,2,3,8-10 times,Yes,Yes,Yes,Yes,7-9 Hours,3,3,3,3,3,3,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Facebook;Instagram;YouTube,7-9 Hours,2,2
2025/07/01 7:21:48 PM GMT+6,20-30,Male,Student,Single,5,5,5,4,4,5,5,5,3,More than 10 times,Yes,Yes,Yes,No,4-6 Hours,5,4,5,5,5,5,Yes,No,No,Yes,No,No,Yes,Yes,Instagram,3-5 Hours,3,5
2025/07/01 7:52:06 PM GMT+6,30-40,Male,Employed,Single,3,3,5,1,3,4,3,1,2,More than 10 times,Yes,Yes,Yes,No,4-6 Hours,1,1,3,1,4,1,No,Yes,Yes,Yes,No,No,Yes,Yes,Facebook;Instagram;YouTube;LinkedIn,5-7 Hours,1,5
2025/07/01 7:54:26 PM GMT+6,20-30,Female,Student,Single,2,1,1,1,2,2,4,1,1,More than 10 times,Yes,Yes,Yes,No,1-3 Hours,1,3,2,2,1,1,No,Yes,Yes,Yes,No,No,Yes,Yes,Facebook,3-5 Hours,1,2
2025/07/01 8:40:47 PM GMT+6,20-30,Female,Student,Single,3,2,1,3,1,2,4,1,1,5-7 times,Yes,Yes,Yes,No,4-6 Hours,3,3,3,3,1,3,Yes,Yes,Yes,Yes,No,No,Yes,No,Facebook;Instagram;YouTube,5-7 Hours,1,3
2025/07/01 8:42:46 PM GMT+6,20-30,Male,Student,In Relationship,4,3,1,2,3,5,3,1,1,8-10 times,Yes,Yes,Yes,Yes,1-3 Hours,2,3,3,5,3,2,No,Yes,No,Yes,No,No,Yes,Yes,Facebook;Instagram;YouTube,5-7 Hours,3,4
2025/07/01 8:44:31 PM GMT+6,20-30,Female,Student,Single,4,1,1,1,2,1,4,1,2,More than 10 times,Yes,Yes,Yes,No,1-3 Hours,5,4,5,2,1,4,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Facebook,5-7 Hours,1,5
2025/07/01 8:53:43 PM GMT+6,20-30,Male,Student,Single,5,2,3,2,3,3,3,3,3,5-7 times,Yes,Yes,Yes,No,4-6 Hours,3,3,3,3,4,3,Yes,Yes,No,Yes,No,No,No,Yes,Facebook;Instagram;YouTube;LinkedIn,3-5 Hours,4,3
2025/07/01 8:54:04 PM GMT+6,20-30,Male,Student,Single,3,2,2,2,3,5,4,1,1,More than 10 times,Yes,Yes,Yes,No,4-6 Hours,2,3,2,4,2,2,No,Yes,Yes,No,No,No,Yes,Yes,Facebook;YouTube,5-7 Hours,2,4
2025/07/01 8:54:21 PM GMT+6,40-60,Male,Employed,Married,3,4,2,2,4,5,4,1,1,8-10 times,Yes,Yes,Yes,Yes,1-3 Hours,3,3,3,4,4,4,No,Yes,Yes,Yes,No,No,Yes,Yes,Facebook;YouTube,7-9 Hours,3,3
2025/07/01 8:54:27 PM GMT+6,20-30,Female,Student,Married,5,5,1,2,2,5,5,5,1,More than 10 times,Yes,Yes,Yes,No,More than  Hours,5,4,5,4,4,1,Yes,Yes,No,Yes,Yes,No,No,Yes,Facebook;Instagram;YouTube,7-9 Hours,1,3
2025/07/01 8:55:23 PM GMT+6,20-30,Male,Student,Single,4,1,1,1,1,1,1,1,1,More than 10 times,Yes,No,Yes,No,7-9 Hours,1,1,1,1,1,1,No,Yes,No,Yes,No,No,Yes,No,Facebook,7-9 Hours,1,1
2025/07/01 9:17:14 PM GMT+6,20-30,Male,Student,Single,4,3,3,2,2,3,4,2,5,1-4 times,Yes,Yes,Yes,Yes,1-3 Hours,2,4,4,2,2,3,Yes,No,No,Yes,Yes,No,Yes,Yes,Facebook;Instagram;YouTube,5-7 Hours,2,1
2025/07/01 9:23:32 PM GMT+6,20-30,Male,Student,In Relationship,5,5,5,1,5,5,5,1,5,More than 10 times,Yes,Yes,Yes,No,More than  Hours,5,5,5,5,5,1,Yes,Yes,No,No,Yes,No,Yes,Yes,Facebook;Instagram;YouTube,5-7 Hours,4,4
2025/07/01 9:35:44 PM GMT+6,20-30,Female,Self-employed,Single,5,2,2,1,3,4,2,2,1,5-7 times,No,Yes,Yes,No,4-6 Hours,5,5,5,5,5,1,Yes,Yes,No,Yes,Yes,Yes,No,No,YouTube;What's up ,1-3 Hours,1,2
2025/07/01 9:38:56 PM GMT+6,20-30,Female,Student,Single,4,3,2,5,3,2,4,1,2,More than 10 times,Yes,Yes,Yes,No,7-9 Hours,4,2,2,4,5,3,Yes,Yes,No,Yes,No,No,Yes,Yes,Facebook;Instagram,3-5 Hours,2,2
2025/07/01 9:57:22 PM GMT+6,20-30,Female,Student,Single,5,5,5,5,5,5,5,5,5,More than 10 times,Yes,Yes,Yes,No,More than  Hours,5,5,5,5,5,5,Yes,No,No,Yes,Yes,No,Yes,Yes,Facebook,5-7 Hours,5,5
2025/07/01 10:02:44 PM GMT+6,20-30,Male,Student,Single,2,2,1,3,2,3,2,1,1,1-4 times,Yes,Yes,No,No,0-1 Hours,3,2,3,3,3,1,Yes,Yes,Yes,Yes,No,No,No,No,YouTube,5-7 Hours,1,5
2025/07/01 10:10:24 PM GMT+6,20-30,Female,Student,Single,5,5,5,3,5,5,5,1,3,More than 10 times,Yes,Yes,Yes,Yes,7-9 Hours,3,2,2,3,4,2,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Facebook,3-5 Hours,2,4
2025/07/01 11:00:29 PM GMT+6,20-30,Male,Student,Single,3,2,2,2,3,2,1,1,2,More than 10 times,No,Yes,Yes,No,1-3 Hours,1,1,1,3,2,2,No,No,No,Yes,No,No,No,No,Facebook;YouTube,5-7 Hours,3,3
2025/07/01 11:08:52 PM GMT+6,20-30,Female,Student,Complicated,3,1,1,2,2,3,2,1,1,1-4 times,Yes,Yes,No,No,1-3 Hours,3,3,2,2,1,1,No,Yes,Yes,No,Yes,No,No,Yes,YouTube;WhatsApp ,5-7 Hours,1,3
2025/07/02 2:36:35 AM GMT+6,30-40,Female,Self-employed,Married,1,3,2,5,1,2,4,1,3,More than 10 times,Yes,No,Yes,No,7-9 Hours,4,4,1,1,5,2,Yes,Yes,Yes,No,No,No,Yes,,Facebook;YouTube,5-7 Hours,1,2
2025/07/02 7:06:27 AM GMT+6,20-30,Male,Student,Single,3,2,1,1,4,5,4,1,1,1-4 times,Yes,Yes,Yes,Yes,1-3 Hours,5,2,4,1,1,2,No,Yes,Yes,Yes,No,No,No,Yes,YouTube,5-7 Hours,2,2
2025/07/02 12:47:42 PM GMT+6,20-30,Female,Student,Married,4,4,2,2,2,3,4,2,1,More than 10 times,Yes,Yes,Yes,No,4-6 Hours,3,5,3,3,5,3,Yes,Yes,No,Yes,Yes,No,No,Yes,Facebook;YouTube;Whatsapp messenger telegram ,3-5 Hours,3,5
2025/07/02 6:27:42 PM GMT+6,20-30,Male,Student,Single,5,4,2,2,1,3,5,1,1,5-7 times,No,No,Yes,No,1-3 Hours,1,1,1,1,1,1,Yes,Yes,Yes,Yes,No,No,No,Yes,YouTube,5-7 Hours,1,2
2025/07/02 8:41:39 PM GMT+6,20-30,Male,Student,Single,5,3,4,1,5,5,5,1,1,More than 10 times,Yes,Yes,Yes,No,4-6 Hours,3,5,2,5,5,1,Yes,Yes,No,Yes,No,No,Yes,Yes,Facebook;YouTube,3-5 Hours,3,5
2025/07/02 10:09:56 PM GMT+6,30-40,Male,Employed,Married,3,2,1,1,1,1,4,1,2,5-7 times,Yes,No,Yes,Yes,0-1 Hours,1,2,1,2,1,1,No,No,Yes,No,No,No,Yes,No,Facebook;YouTube,5-7 Hours,2,1
2025/07/02 10:41:05 PM GMT+6,20-30,Male,Self-employed,Married,3,3,3,3,3,3,3,3,3,More than 10 times,Yes,Yes,No,No,7-9 Hours,3,3,3,3,3,3,No,No,No,No,No,No,Yes,Yes,Facebook;YouTube,5-7 Hours,3,3
2025/07/03 9:42:50 AM GMT+6,20-30,Male,Student,Single,2,2,2,1,2,2,2,1,1,1-4 times,Yes,Yes,Yes,Yes,1-3 Hours,3,2,3,3,3,2,Yes,Yes,Yes,No,No,No,No,Yes,Facebook;YouTube,5-7 Hours,3,3
2025/07/03 4:58:44 PM GMT+6,20-30,Female,Student,Single,2,1,1,1,1,1,1,1,2,1-4 times,Yes,No,Yes,No,1-3 Hours,2,2,2,1,1,1,Yes,No,No,Yes,Yes,No,No,No,Facebook,5-7 Hours,1,2
2025/07/04 12:21:03 PM GMT+6,20-30,Male,Student,Single,2,1,1,1,1,3,1,3,1,1-4 times,No,Yes,No,No,0-1 Hours,5,3,1,3,1,1,No,No,Yes,Yes,No,No,No,Yes,YouTube,5-7 Hours,5,2
2025/07/04 11:58:07 PM GMT+6,20-30,Female,Student,Single,3,2,1,4,2,3,2,1,2,5-7 times,Yes,Yes,Yes,No,1-3 Hours,5,2,5,3,5,4,Yes,No,No,Yes,Yes,No,No,Yes,Facebook;Instagram;YouTube,5-7 Hours,3,3
2025/07/05 1:54:42 AM GMT+6,20-30,Male,Student,Single,5,3,2,5,3,4,4,1,1,More than 10 times,Yes,Yes,Yes,No,1-3 Hours,3,3,2,3,5,1,No,Yes,Yes,Yes,No,No,Yes,Yes,Facebook;YouTube;,3-5 Hours,2,3
2025/07/05 6:45:56 PM GMT+6,20-30,Male,Student,Single,5,5,3,4,5,5,5,1,1,More than 10 times,Yes,Yes,Yes,No,7-9 Hours,4,5,5,5,5,4,Yes,Yes,No,Yes,No,No,No,Yes,Facebook;YouTube,5-7 Hours,2,5
